X.14,X.12,X.6,X.2,X.1,X.8,X.3,X.13,X.4,X.7,X.5,X.10,X.11
0.0,39.0,0.0,82091.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.6666666666666666,0.0,0.0
0.0,35.0,0.4617795524749562,299831.0,0.44529311920620457,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
1.0,48.0,0.46153846153846156,279724.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,3103.0,0.0
1.0,50.0,0.23076923076923078,346189.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.0,0.3333333333333333,0.0,0.0
0.0,25.0,0.5384615384615385,444554.0,0.8571428571428571,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,30.0,0.0,128354.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,1.0,0.3333333333333333,0.0,0.0
0.0,20.0,0.46153846153846156,60548.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.8,1.0,0.0,0.0
1.0,45.0,0.6923076923076923,85019.0,0.42857142857142855,0.25,0.6666666666666666,0.9094899186736392,16.0,0.0,0.3333333333333333,0.0,0.0
1.0,47.0,0.9230769230769231,107914.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.0,0.3333333333333333,0.0,0.0
0.0,35.0,0.5384615384615385,238588.0,0.42857142857142855,0.5,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,6.0,0.4617795524749562,132015.0,0.44529311920620457,1.0,0.13333333333333333,0.9487179487179487,4.0,0.2,0.0,0.0,0.0
0.0,43.0,0.6923076923076923,220931.0,0.42857142857142855,1.0,0.6,0.6923076923076923,13.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.6923076923076923,205947.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.0,0.3333333333333333,0.0,0.0
1.0,90.0,0.15384615384615385,432824.0,0.7142857142857142,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,7298.0,0.0
0.0,20.0,0.0,236427.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,54.0,0.46153846153846156,134446.0,0.42857142857142855,0.5,0.7333333333333333,0.9487179487179487,9.0,0.8,0.8333333333333333,0.0,0.0
0.0,35.0,0.15384615384615385,99516.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,60.0,0.6923076923076923,109282.0,0.7142857142857142,1.0,1.0,0.9487179487179487,10.0,0.2,0.6666666666666666,0.0,0.0
1.0,38.0,0.23076923076923078,106444.0,0.8571428571428571,0.5,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,7688.0,0.0
0.0,50.0,0.5384615384615385,186651.0,0.7142857142857142,1.0,0.3333333333333333,0.9487179487179487,7.0,0.8,1.0,0.0,0.0
0.0,50.0,0.8461538461538463,188274.0,0.7142857142857142,1.0,0.6,0.9487179487179487,13.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.7692307692307693,258120.0,0.14285714285714285,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.23076923076923078,43311.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.8,0.0,0.0,0.0
0.0,40.0,0.4617795524749562,191846.0,0.44529311920620457,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
1.0,40.0,0.6923076923076923,403681.0,0.14285714285714285,1.0,0.6,0.9487179487179487,13.0,0.0,0.3333333333333333,0.0,0.0
0.0,50.0,0.6153846153846154,248446.0,0.42857142857142855,1.0,0.06666666666666667,0.3076923076923077,3.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.46153846153846156,269430.0,0.42857142857142855,1.0,0.26666666666666666,0.9487179487179487,6.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.15384615384615385,257509.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,0.0,0.0
1.0,50.0,0.6923076923076923,136384.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.0,0.3333333333333333,0.0,0.0
1.0,45.0,0.8461538461538463,120277.0,0.5714285714285714,1.0,0.5333333333333333,0.9487179487179487,11.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.3076923076923077,465326.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.5384615384615385,103634.0,0.42857142857142855,1.0,0.3333333333333333,0.9487179487179487,7.0,0.0,0.3333333333333333,0.0,0.0
0.0,32.0,0.3076923076923077,138371.0,0.8571428571428571,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
1.0,36.0,0.6923076923076923,242832.0,0.42857142857142855,1.0,0.5333333333333333,0.9487179487179487,11.0,1.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.15384615384615385,290208.0,0.42857142857142855,1.0,0.13333333333333333,0.6153846153846154,4.0,0.0,0.3333333333333333,0.0,0.0
0.0,50.0,1.0,186272.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,3908.0,0.0
0.0,18.0,0.6153846153846154,201062.0,0.42857142857142855,0.5,0.3333333333333333,0.9487179487179487,7.0,0.2,0.8333333333333333,0.0,0.0
0.0,50.0,0.23076923076923078,131916.0,0.5714285714285714,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,1.0,0.0,0.0
0.0,20.0,0.5384615384615385,54440.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.38461538461538464,280215.0,0.42857142857142855,0.5,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.0,0.0,0.0
0.0,24.0,0.5384615384615385,214399.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,1721.0
1.0,60.0,0.5384615384615385,54164.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.6666666666666666,14084.0,0.0
0.0,54.0,0.23076923076923078,219446.0,0.42857142857142855,1.0,0.2,0.6153846153846154,5.0,0.2,0.5,0.0,0.0
0.0,40.0,0.0,110677.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.15384615384615385,145985.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
1.0,50.0,0.23076923076923078,382078.0,0.14285714285714285,1.0,0.6,0.9487179487179487,13.0,0.0,0.3333333333333333,3103.0,0.0
1.0,50.0,0.23076923076923078,170721.0,0.5714285714285714,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,5178.0,0.0
0.0,40.0,0.38461538461538464,269705.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,50.0,0.23076923076923078,101135.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.8461538461538463,118429.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.2,0.0,0.0,0.0
0.0,40.0,0.23076923076923078,31208.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.46153846153846156,281384.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.0,171807.0,0.14285714285714285,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.0,0.0,0.0
0.0,40.0,0.5384615384615385,109912.0,0.42857142857142855,1.0,0.6,0.9094899186736392,13.0,0.2,0.6666666666666666,0.0,0.0
1.0,60.0,0.15384615384615385,445382.0,0.5714285714285714,1.0,0.4666666666666667,0.9487179487179487,12.0,0.0,0.3333333333333333,15024.0,0.0
0.0,20.0,0.5384615384615385,105460.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,1.0,170338.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.8333333333333333,0.0,0.0
0.0,48.0,0.8461538461538463,102606.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
1.0,45.0,0.23076923076923078,323887.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,15024.0,0.0
0.0,40.0,0.9230769230769231,175622.0,0.42857142857142855,1.0,0.5333333333333333,0.9487179487179487,11.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.46153846153846156,229636.0,0.42857142857142855,1.0,0.7333333333333333,0.6153846153846154,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.38461538461538464,388946.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.2,0.8333333333333333,0.0,0.0
0.0,40.0,0.15384615384615385,269034.0,0.42857142857142855,0.75,1.0,0.1282051282051282,10.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.4617795524749562,165361.0,0.44529311920620457,1.0,0.26666666666666666,0.9487179487179487,6.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,50.0,0.46153846153846156,75012.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,30.0,0.8461538461538463,174379.0,0.5714285714285714,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,1.0,312477.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.0,72055.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.2,0.6666666666666666,0.0,0.0
0.0,50.0,0.46153846153846156,67001.0,0.5714285714285714,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.23076923076923078,213734.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.5384615384615385,83141.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.2,0.8333333333333333,0.0,1876.0
1.0,50.0,0.15384615384615385,223881.0,0.5714285714285714,1.0,0.7333333333333333,0.9094899186736392,9.0,0.0,0.3333333333333333,99999.0,0.0
0.0,50.0,0.15384615384615385,113752.0,0.7142857142857142,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
0.0,44.0,0.46153846153846156,170482.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.8333333333333333,0.0,0.0
0.0,10.0,0.5384615384615385,244689.0,0.0,1.0,0.3333333333333333,0.9487179487179487,7.0,0.6000000000000001,0.6666666666666666,0.0,0.0
1.0,56.0,0.8461538461538463,160631.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.07692307692307693,228724.0,0.0,1.0,1.0,0.9487179487179487,10.0,0.2,0.6666666666666666,0.0,0.0
1.0,10.0,0.4617795524749562,38434.0,0.44529311920620457,1.0,0.8,0.9487179487179487,14.0,1.0,0.3333333333333333,7688.0,0.0
0.0,25.0,0.23076923076923078,292946.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.2,0.6666666666666666,0.0,0.0
0.0,20.0,0.5384615384615385,77443.0,0.0,0.5,0.13333333333333333,0.9487179487179487,4.0,0.2,0.6666666666666666,0.0,0.0
1.0,10.0,0.6923076923076923,176410.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,1.0,0.3333333333333333,5178.0,0.0
0.0,40.0,0.0,98984.0,0.0,1.0,0.6,0.9487179487179487,13.0,0.2,0.0,0.0,0.0
0.0,40.0,0.5384615384615385,198751.0,0.42857142857142855,0.0,0.8,0.9487179487179487,14.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.38461538461538464,479296.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.23076923076923078,235218.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.3076923076923077,164877.0,0.42857142857142855,1.0,0.26666666666666666,0.9487179487179487,6.0,0.0,0.3333333333333333,0.0,0.0
1.0,40.0,1.0,272087.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.0,169699.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.6666666666666666,0.0,0.0
0.0,18.0,0.4617795524749562,189762.0,0.44529311920620457,1.0,1.0,0.9487179487179487,10.0,1.0,0.3333333333333333,0.0,0.0
0.0,35.0,0.0,202191.0,0.42857142857142855,0.5,1.0,0.9487179487179487,10.0,0.8,0.6666666666666666,0.0,0.0
0.0,39.0,1.0,212261.0,0.42857142857142855,0.5,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.5384615384615385,301568.0,0.7142857142857142,1.0,0.2,0.9487179487179487,5.0,0.2,1.0,0.0,0.0
0.0,28.0,0.0,155233.0,0.14285714285714285,1.0,0.7333333333333333,0.9487179487179487,9.0,0.8,1.0,0.0,0.0
0.0,40.0,0.46153846153846156,75826.0,0.42857142857142855,1.0,0.26666666666666666,0.9487179487179487,6.0,0.2,0.8333333333333333,0.0,0.0
0.0,40.0,0.7692307692307693,201520.0,0.14285714285714285,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,1.0,154236.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,2597.0,0.0
0.0,16.0,0.38461538461538464,289227.0,0.42857142857142855,0.5,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,28.0,0.5384615384615385,217439.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.6666666666666666,0.0,0.0
0.0,48.0,0.46153846153846156,179020.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.15384615384615385,149624.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
1.0,40.0,0.23076923076923078,337266.0,0.42857142857142855,1.0,0.5333333333333333,0.9487179487179487,11.0,0.0,0.3333333333333333,0.0,0.0
0.0,20.0,0.4617795524749562,30796.0,0.44529311920620457,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.38461538461538464,103541.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.38461538461538464,206721.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.8,0.6666666666666666,0.0,0.0
0.0,40.0,0.15384615384615385,96773.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,24.0,0.5384615384615385,200967.0,0.42857142857142855,1.0,0.3333333333333333,0.9487179487179487,7.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.0,180019.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.8,0.5,0.0,0.0
1.0,40.0,0.8461538461538463,179866.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.8,0.0,0.0,0.0
0.0,60.0,0.6923076923076923,198770.0,0.14285714285714285,1.0,0.6,0.9487179487179487,13.0,0.8,0.0,0.0,0.0
0.0,25.0,0.8461538461538463,219256.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,30.0,0.7692307692307693,248730.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.9230769230769231,110732.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.2,0.0,0.0,0.0
0.0,40.0,0.38461538461538464,181020.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.8,0.0,0.0,0.0
0.0,25.0,0.0,183791.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.0,0.0,0.0
1.0,40.0,0.6923076923076923,42972.0,0.0,1.0,0.6666666666666666,0.9487179487179487,16.0,1.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.6923076923076923,134813.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.6666666666666666,0.0,0.0
1.0,60.0,0.15384615384615385,115438.0,0.7142857142857142,1.0,0.7333333333333333,0.48717948717948717,9.0,0.0,0.3333333333333333,0.0,0.0
1.0,50.0,0.6923076923076923,239296.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.0,0.3333333333333333,0.0,2415.0
0.0,40.0,0.0,428420.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.15384615384615385,247846.0,0.42857142857142855,0.5,0.7333333333333333,0.9487179487179487,9.0,0.8,0.6666666666666666,0.0,0.0
0.0,40.0,0.4617795524749562,334105.0,0.44529311920620457,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.6666666666666666,0.0,0.0
1.0,41.0,0.6923076923076923,100793.0,0.5714285714285714,1.0,0.6666666666666666,0.9487179487179487,16.0,0.0,0.3333333333333333,0.0,0.0
0.0,48.0,0.15384615384615385,244478.0,0.42857142857142855,0.5,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.6923076923076923,142921.0,0.42857142857142855,1.0,0.4666666666666667,0.9487179487179487,12.0,0.2,0.6666666666666666,0.0,0.0
1.0,60.0,0.8461538461538463,182863.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.46153846153846156,171128.0,0.42857142857142855,0.5,0.13333333333333333,0.9487179487179487,4.0,0.0,0.3333333333333333,0.0,0.0
0.0,35.0,0.46153846153846156,145402.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,1.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.3076923076923077,306309.0,0.42857142857142855,1.0,0.26666666666666666,0.9487179487179487,6.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.6923076923076923,83822.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.0,0.3333333333333333,0.0,0.0
0.0,22.0,0.0,262118.0,0.42857142857142855,0.25,1.0,0.2564102564102564,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
1.0,55.0,0.23076923076923078,155972.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,7688.0,0.0
1.0,45.0,0.23076923076923078,214503.0,0.5714285714285714,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,1887.0
0.0,30.0,0.6923076923076923,159303.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,30.0,0.23076923076923078,174995.0,0.7142857142857142,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,1.0,0.0,0.0
0.0,30.0,0.23076923076923078,26669.0,0.42857142857142855,1.0,0.5333333333333333,0.9487179487179487,11.0,0.8,1.0,0.0,0.0
1.0,40.0,0.8461538461538463,177727.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
1.0,50.0,0.23076923076923078,124771.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.0,0.3333333333333333,15024.0,0.0
0.0,30.0,0.8461538461538463,456736.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.6666666666666666,2907.0,0.0
0.0,14.0,0.5384615384615385,216604.0,0.42857142857142855,0.5,1.0,0.9487179487179487,10.0,0.2,0.6666666666666666,0.0,0.0
0.0,32.0,0.5384615384615385,221561.0,0.42857142857142855,0.5,0.3333333333333333,0.9487179487179487,7.0,1.0,0.3333333333333333,0.0,0.0
0.0,20.0,0.46153846153846156,114564.0,0.42857142857142855,1.0,0.13333333333333333,0.9487179487179487,4.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.15384615384615385,315476.0,0.42857142857142855,1.0,0.3333333333333333,0.9487179487179487,7.0,0.8,0.6666666666666666,0.0,0.0
1.0,45.0,0.0,67874.0,0.8571428571428571,1.0,0.6,0.9487179487179487,13.0,0.0,0.3333333333333333,0.0,1887.0
0.0,40.0,0.0,126110.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.6000000000000001,0.6666666666666666,0.0,0.0
0.0,40.0,0.15384615384615385,102264.0,0.14285714285714285,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.6666666666666666,0.0,0.0
0.0,25.0,0.8461538461538463,537222.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.38461538461538464,113732.0,0.42857142857142855,0.5,1.0,0.9487179487179487,10.0,0.8,0.6666666666666666,0.0,625.0
0.0,40.0,0.23076923076923078,93225.0,0.5714285714285714,1.0,0.6,0.9487179487179487,13.0,0.2,0.0,0.0,0.0
0.0,30.0,0.5384615384615385,43064.0,0.42857142857142855,1.0,0.3333333333333333,0.9487179487179487,7.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.8461538461538463,136921.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,45.0,0.15384615384615385,388885.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.8461538461538463,142249.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.6000000000000001,0.6666666666666666,0.0,0.0
1.0,45.0,0.23076923076923078,56841.0,0.8571428571428571,1.0,0.8,0.9487179487179487,14.0,0.0,0.3333333333333333,0.0,0.0
1.0,40.0,0.23076923076923078,156493.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
1.0,16.0,0.6923076923076923,159021.0,0.7142857142857142,1.0,0.6666666666666666,0.9487179487179487,16.0,0.0,0.3333333333333333,0.0,0.0
0.0,45.0,0.15384615384615385,190910.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
0.0,25.0,0.38461538461538464,41879.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.8,0.6666666666666666,0.0,0.0
0.0,33.0,0.23076923076923078,137249.0,0.14285714285714285,1.0,0.7333333333333333,0.9487179487179487,9.0,0.2,0.0,0.0,0.0
1.0,40.0,0.6923076923076923,236157.0,0.42857142857142855,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,1887.0
0.0,40.0,0.6923076923076923,189759.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.2,0.6666666666666666,0.0,0.0
0.0,40.0,0.0,239877.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.2,0.6666666666666666,0.0,0.0
0.0,60.0,0.23076923076923078,21175.0,0.42857142857142855,1.0,0.4,0.9487179487179487,8.0,0.0,0.3333333333333333,0.0,0.0
0.0,40.0,0.0,67229.0,0.14285714285714285,0.5,0.8,0.9487179487179487,14.0,0.8,0.8333333333333333,0.0,0.0
1.0,45.0,0.23076923076923078,236391.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
0.0,45.0,0.46153846153846156,325596.0,0.42857142857142855,1.0,0.5333333333333333,0.9487179487179487,11.0,0.0,0.3333333333333333,0.0,0.0
0.0,37.0,0.46153846153846156,83411.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,0.0
1.0,50.0,0.8461538461538463,154227.0,0.5714285714285714,1.0,0.7333333333333333,0.9487179487179487,9.0,0.0,0.3333333333333333,0.0,0.0
1.0,40.0,0.46153846153846156,248010.0,0.42857142857142855,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,0.0,1887.0
0.0,40.0,0.23076923076923078,198613.0,0.42857142857142855,1.0,0.8,0.9487179487179487,14.0,0.6000000000000001,0.6666666666666666,4650.0,0.0
1.0,40.0,0.23076923076923078,321529.0,0.5714285714285714,1.0,1.0,0.9487179487179487,10.0,0.0,0.3333333333333333,15024.0,0.0
1.0,38.0,0.4617795524749562,168524.0,0.44529311920620457,1.0,0.7333333333333333,0.9487179487179487,9.0,0.6000000000000001,0.3333333333333333,0.0,0.0
0.0,55.0,0.23076923076923078,203079.0,0.42857142857142855,1.0,0.6,0.9487179487179487,13.0,0.2,1.0,0.0,0.0
